Date,Amgen Inc. (AMGN),Teva Pharmaceutical Industries Limited (TEVA),Medtronic plc (MDT),Novartis AG (NVS),UnitedHealth Group Incorporated (UNH)
2/22/2012,60.191196,38.515741,34.570398,46.013817,50.73777
2/21/2012,60.101078,39.156229,35.276104,46.054102,50.866499
2/17/2012,61.083383,38.64557,36.135611,45.59485,50.278022
2/16/2012,62.083716,38.212809,35.809905,45.610965,50.379167
2/15/2012,61.19153,38.983124,35.547527,45.208112,50.222851
2/14/2012,61.137453,37.667529,35.764665,45.385368,50.075732
2/13/2012,61.461886,38.08298,36.624175,45.554565,49.514839
2/10/2012,60.380447,38.221463,35.945615,45.030856,49.027507
2/9/2012,59.914323,38.654224,36.126565,45.401479,48.78844
2/8/2012,61.007913,38.896569,36.633225,45.240341,47.942502
2/7/2012,62.0029,38.784054,36.777984,45.602906,47.841357
2/6/2012,61.958085,39.26009,36.696557,45.167827,47.160932
2/3/2012,62.101503,39.563022,36.370847,44.893888,47.179323
2/2/2012,62.406277,39.736127,36.008947,44.845544,48.310302
2/1/2012,62.603476,39.848646,35.846092,44.619948,48.972336
1/31/2012,60.891386,39.069675,34.896108,43.798128,47.62068
1/30/2012,61.249941,38.887916,35.149436,43.749785,46.958642
1/27/2012,61.2589,38.870605,35.538478,43.838413,46.912668
1/26/2012,61.025845,39.337988,35.674191,44.152637,46.296604
1/25/2012,62.038756,39.891921,36.153706,44.482976,47.41839
1/24/2012,61.124448,39.701505,35.583718,45.014741,47.197713
1/23/2012,60.756927,39.666887,35.773714,44.901943,48.209157
1/20/2012,62.361455,39.666887,36.135611,44.402407,48.062038
1/19/2012,61.97601,39.632265,35.411814,46.996778,48.108012
1/18/2012,62.047722,39.294712,35.393718,46.271642,49.597594
1/17/2012,61.016879,38.835983,35.312291,45.34508,49.257381
1/13/2012,60.595577,38.559016,34.968489,44.958342,48.457421
1/12/2012,60.541796,38.308014,35.149436,45.707648,48.613734
1/11/2012,59.519919,38.039704,35.45705,45.514281,48.742462
1/10/2012,58.865555,38.810019,35.375623,45.86879,48.38386
1/9/2012,57.547869,38.853294,35.556573,45.925189,48.475811
1/6/2012,58.049849,37.944496,35.312291,46.174959,48.530979
1/5/2012,57.736116,37.918532,34.82373,46.295813,48.356276
1/4/2012,57.153461,37.693494,34.660875,46.674495,48.034454
1/3/2012,57.467198,37.304008,34.784822,46.875921,47.344832
12/30/2011,57.556835,34.932479,34.389235,46.062157,46.600039
12/29/2011,58.031918,35.339276,34.470151,45.796276,47.059787
12/28/2011,57.368595,35.304654,33.652002,45.739877,46.627623
12/27/2011,57.745075,36.074968,33.939702,45.989647,47.2161
12/23/2011,57.090715,36.066311,34.020618,45.860731,47.2161
12/22/2011,56.776982,35.841277,33.795852,45.530392,46.646014
12/21/2011,56.597704,36.144208,33.148524,45.465937,45.965589
12/20/2011,54.822864,36.646213,32.519178,45.32091,45.809273
12/19/2011,53.935442,36.100933,31.557179,45.159769,45.027703
12/16/2011,53.827876,36.975112,31.736992,44.595774,45.055286
12/15/2011,52.546047,36.715453,31.817908,45.208112,44.613929
12/14/2011,51.649662,35.69414,31.790937,43.483904,43.91511
12/13/2011,51.479351,35.226757,31.934788,43.612816,44.071426
12/12/2011,51.237326,35.192135,31.871853,43.822298,44.319691
12/9/2011,52.519156,34.793996,32.294412,44.394348,44.972532
12/8/2011,52.348844,34.395856,31.701029,43.854527,44.28291
12/7/2011,52.29506,34.612237,32.716973,44.160696,45.367915
12/6/2011,51.891687,34.664166,32.294412,43.741729,44.402445
12/5/2011,51.542097,34.447786,32.348357,43.443616,44.384055
12/2/2011,52.079926,34.361235,31.116639,43.113277,44.197397
12/1/2011,51.990289,34.395856,33.08559,43.975384,44.463151
11/30/2011,51.909615,34.283337,32.752937,43.604758,44.692248
11/29/2011,50.323014,33.287986,31.386358,42.581512,42.043887
11/28/2011,50.107884,33.123537,31.251496,42.64597,41.264955
11/25/2011,48.987403,31.946427,30.280508,41.614668,40.018666
11/23/2011,49.247352,32.457085,30.523256,42.517057,39.917867
11/22/2011,49.89275,33.417815,31.242507,43.250248,40.705957
11/21/2011,49.274246,33.279332,29.911892,43.314703,40.724286
11/18/2011,49.812075,34.335267,30.514263,44.015669,40.825089
11/17/2011,50.116846,33.945784,30.44234,43.991496,40.797598
11/16/2011,50.206483,34.646855,30.801964,44.25738,41.154989
11/15/2011,50.726388,34.967101,31.458284,44.442692,42.657865
11/14/2011,51.138728,34.897857,31.179573,44.482976,43.015256
11/11/2011,51.611491,35.070963,31.557179,44.837488,43.189372
11/10/2011,51.70069,35.131549,31.044712,44.039839,42.272984
11/9/2011,51.299286,35.122895,30.658114,44.023725,41.732315
11/8/2011,51.736371,35.868108,31.566171,45.32091,42.291312
11/7/2011,52.119934,35.919767,31.512226,44.934172,41.393249
11/4/2011,49.211991,35.239598,30.909854,45.200053,41.768971
11/3/2011,49.684757,35.988643,31.350394,45.61902,42.318802
11/2/2011,48.88195,34.232259,30.541238,44.587719,42.483753
11/1/2011,49.542036,33.646801,29.821983,44.539375,42.355459
10/31/2011,51.085207,35.170719,31.233518,45.498166,43.977466
10/28/2011,51.058448,36.453569,31.898824,46.900091,44.765557
10/27/2011,51.789893,36.186667,31.485255,47.133747,45.067967
10/26/2011,50.799765,34.679965,30.523256,45.949359,44.683082
10/25/2011,50.371602,33.672629,30.325461,45.417594,44.683082
10/24/2011,52.583778,34.034236,31.197555,47.423801,44.930507
10/21/2011,52.262655,33.715677,30.828938,47.351287,43.913316
10/20/2011,51.085207,33.156044,30.001797,46.71478,42.960275
10/19/2011,51.129806,33.672629,30.244545,45.772106,42.566228
10/18/2011,51.094125,33.96536,29.570246,46.569752,41.549036
10/17/2011,50.34484,33.827604,29.174659,46.247472,42.703684
10/14/2011,51.281449,33.724285,29.759049,47.18209,43.271847
10/13/2011,50.826524,33.595141,29.363461,46.779237,42.639537
10/12/2011,50.523242,33.60375,29.570246,46.771179,42.502081
10/11/2011,50.924645,32.811657,29.875928,46.36027,42.74034
10/10/2011,51.174406,32.527534,30.190603,46.585867,42.630375
10/7/2011,50.1932,31.640734,29.516304,45.224226,41.136661
10/6/2011,50.692725,32.355342,29.435388,45.216168,41.18248
10/5/2011,49.889918,32.03678,29.003834,44.394348,40.733451
10/4/2011,48.480546,30.865857,28.677476,44.692461,39.203082
10/3/2011,48.079146,31.373831,28.365184,44.064009,39.331375
9/30/2011,49.024671,32.045392,29.658972,44.934172,42.263818
9/29/2011,49.756116,31.804317,30.301402,45.546507,42.685359
9/28/2011,49.657995,31.339395,30.105106,44.998627,43.656728
9/27/2011,50.416202,31.236076,30.756461,44.668288,45.315392
9/26/2011,49.443915,30.530079,30.122948,44.168752,44.728904
9/23/2011,49.149551,30.357883,29.498364,43.290533,43.620072
9/22/2011,49.096033,30.469811,29.364522,43.491959,43.152716
9/21/2011,49.988039,31.537418,30.221098,44.25738,43.995791
9/20/2011,51.174406,31.528806,31.068753,44.619948,45.66362
9/19/2011,50.425121,32.484486,30.399552,44.53132,45.773586
9/16/2011,50.585682,33.216315,31.247207,45.159769,46.515858
9/15/2011,50.184278,33.130215,30.801073,45.482052,46.314255
9/14/2011,49.292272,33.001072,30.595852,45.119484,44.609773
9/13/2011,48.980071,32.880533,30.238944,44.507149,43.977466
9/12/2011,48.221867,32.64807,29.962343,43.999554,42.392112
9/9/2011,48.204027,33.138827,29.783889,44.652174,41.713986
9/8/2011,49.336875,34.042847,30.899223,45.143654,43.253519
9/7/2011,49.399315,34.723016,31.604112,45.957418,43.262681
9/6/2011,48.632189,33.887872,30.586928,45.071141,41.888099
9/2/2011,48.257545,34.636917,30.524469,46.1669,41.906427
9/1/2011,49.078192,35.523718,31.086599,47.190146,43.085818
8/31/2011,49.417156,35.609817,31.29182,47.101518,43.396313
8/30/2011,49.274435,34.895208,30.854611,45.981588,43.177139
8/29/2011,48.873031,34.946868,31.041986,46.062157,42.702263
8/26/2011,48.239708,33.939528,30.381707,45.59485,41.752514
8/25/2011,47.686661,33.267971,30.212177,45.312855,41.177183
8/24/2011,48.391347,34.154771,30.524469,46.521412,41.926025
8/23/2011,47.829382,34.128943,29.534052,46.134671,40.976274
8/22/2011,46.660856,33.207703,27.8209,44.474921,39.825615
8/19/2011,46.366492,33.345459,27.91905,44.104297,39.56078
8/18/2011,45.884808,33.405726,27.883358,44.756916,40.081316
8/17/2011,46.134572,34.533601,29.105764,46.054102,41.579
8/16/2011,45.733168,34.895208,28.802393,44.966401,41.551604
8/15/2011,45.777765,35.024355,28.579326,45.014741,41.953421
8/12/2011,44.358301,34.180603,28.142117,44.491035,40.921482
8/11/2011,44.038921,34.171991,27.8209,44.00761,40.117846
8/10/2011,42.823504,32.932192,27.133853,43.935097,38.218342
8/9/2011,44.846242,34.232259,28.356261,46.174959,40.848423
8/8/2011,44.251842,31.287735,27.72275,43.782014,38.291402
8/5/2011,46.239092,35.058795,29.721431,46.207185,41.606399
8/4/2011,45.742281,35.523718,29.302064,46.247472,41.158919
8/3/2011,47.303692,36.277068,30.613698,48.253676,43.085818
8/2/2011,47.294822,36.011649,30.310327,47.826653,42.903173
8/1/2011,47.702917,37.467182,31.12229,49.293036,43.852924
7/29/2011,48.527982,39.93303,32.166241,49.309151,45.323213
7/28/2011,47.401281,39.847412,32.103783,49.470293,45.588044
7/27/2011,47.729531,39.171015,32.014558,49.905371,45.560649
7/26/2011,48.527982,40.061461,32.425,50.614392,46.811762
7/25/2011,48.705416,40.232701,32.532071,50.493535,47.149657
7/22/2011,48.989309,40.89197,33.076355,49.808687,48.172464
7/21/2011,49.228844,41.003277,33.335113,50.340452,47.624533
7/20/2011,48.785261,40.540929,32.764062,50.332397,47.040068
7/19/2011,49.033667,40.926219,33.004975,50.090683,46.985276
7/18/2011,48.492495,40.49812,32.549917,49.002982,47.441887
7/15/2011,48.838489,41.071774,33.120967,49.583091,47.460152
7/14/2011,49.397404,41.465624,33.638484,49.430005,47.734118
7/13/2011,50.222469,42.150581,33.513567,49.671719,47.240977
7/12/2011,50.479748,42.005029,33.513567,49.397779,46.948747
7/11/2011,50.479748,42.210514,33.129892,49.526692,46.519531
7/8/2011,51.136249,42.35607,33.906164,50.074571,47.560607
7/7/2011,51.375784,42.244763,34.084618,49.792573,48.062879
7/6/2011,51.18948,41.945095,33.977547,49.61532,48.51949
7/5/2011,51.384654,41.885159,33.65365,49.558918,48.263785
7/1/2011,51.704035,41.953656,34.682055,49.268866,48.51949
6/30/2011,51.766136,41.285823,34.158987,49.236637,47.103996
6/29/2011,51.260452,40.763543,33.768903,48.704872,47.067467
6/28/2011,52.032289,40.729294,34.584533,48.32619,47.277507
6/27/2011,51.34917,40.344005,34.203317,48.044194,46.601721
6/24/2011,50.603951,40.369693,34.043737,47.786369,46.081185
6/23/2011,51.393528,41.088898,33.990542,48.197277,46.711311
6/22/2011,51.588706,40.737858,34.167854,48.672643,47.286638
6/21/2011,51.606446,40.695045,34.380626,48.890184,47.688458
6/20/2011,51.854855,40.129955,34.291971,48.680699,46.820896
6/17/2011,51.4645,40.6608,33.857558,48.535675,45.624574
6/16/2011,51.757266,40.89197,34.088064,48.785441,45.350608
6/15/2011,51.358041,42.150581,33.618187,48.809615,45.067508
6/14/2011,51.925826,42.510185,34.043737,49.655604,45.295814
6/13/2011,51.801624,42.073523,33.813231,49.236637,44.848337
6/10/2011,51.446759,41.996465,33.706845,48.849899,45.122303
6/9/2011,52.236336,42.35607,34.460416,49.679775,46.209036
6/8/2011,52.298438,42.433127,34.416089,50.372681,44.017305
6/7/2011,52.191979,42.501621,34.398357,50.775534,43.807264
6/6/2011,51.987928,42.767044,34.371761,50.767475,43.971644
6/3/2011,52.067773,42.92972,34.815039,51.258956,44.610897
6/2/2011,52.564587,43.263636,34.744113,51.138102,44.955184
6/1/2011,52.963812,42.809853,35.435629,51.146158,44.008566
5/31/2011,53.709032,43.580432,36.082814,51.984088,44.554693
5/27/2011,52.653302,43.237951,35.737058,50.831933,43.963057
5/26/2011,53.01704,42.424564,35.825712,50.147085,43.416933
5/25/2011,53.088015,42.261887,35.666132,49.68783,43.571667
5/24/2011,53.158986,42.296136,36.242394,49.196353,43.653586
5/23/2011,53.638057,42.107772,36.579283,48.672643,44.745836
5/20/2011,53.992925,42.698546,37.421512,49.462234,45.273759
5/19/2011,54.152615,42.998217,37.962311,49.824802,46.011025
5/18/2011,54.267944,42.422852,38.299203,49.518633,46.065639
5/17/2011,54.019539,42.295023,37.820462,48.986868,45.501311
5/16/2011,53.105759,42.192756,37.456975,49.301092,45.665145
5/13/2011,53.646931,42.329109,37.261931,49.059381,45.464902
5/12/2011,52.928325,42.439896,37.519033,49.325265,45.58323
5/11/2011,52.218593,41.45986,37.279663,48.438988,45.528616
5/10/2011,51.721778,40.173026,37.811598,48.592074,45.974616
5/9/2011,51.180607,40.130417,37.448111,48.592074,45.93821
5/6/2011,51.127379,40.121896,37.847058,48.253676,45.619635
5/5/2011,50.941071,40.26677,37.448111,47.987795,45.128125
5/4/2011,51.171736,40.292335,37.510169,48.6243,45.109921
5/3/2011,51.012046,39.593526,37.465839,47.995851,45.219145
5/2/2011,50.905587,40.283814,37.56336,47.826653,45.401187
4/29/2011,50.435387,38.971415,37.013697,47.673568,44.809551
4/28/2011,50.692666,39.312299,37.111218,47.423801,44.691222
4/27/2011,50.408773,39.184467,37.111218,46.948435,43.881138
4/26/2011,49.876475,39.201511,36.561555,46.690609,43.098358
4/25/2011,48.519109,38.954371,35.976428,46.062157,43.426034
4/21/2011,47.631943,38.357825,36.206931,45.997703,43.517056
4/20/2011,49.840987,41.903005,36.065083,46.666436,40.267613
4/19/2011,48.953821,41.476902,36.162604,45.312855,40.012753
4/18/2011,48.989309,42.414331,35.692727,43.693386,39.639568
4/15/2011,49.246584,42.618859,36.393107,45.087255,40.941166
4/14/2011,48.643315,42.525119,36.100546,44.885829,40.795532
4/13/2011,48.7409,42.329109,35.542015,44.53132,40.349532
4/12/2011,48.457007,41.988228,35.701595,44.523261,40.786432
4/11/2011,48.181988,41.741087,35.674999,44.466862,40.340428
4/8/2011,47.81825,43.002353,35.16966,44.55549,40.395042
4/7/2011,47.880351,43.283582,35.346971,44.797201,40.440552
4/6/2011,47.933579,43.266538,34.97462,44.410463,40.922961
4/5/2011,47.969067,43.300627,34.597832,44.217095,41.041289
4/4/2011,47.933579,42.644427,34.756497,43.967325,41.505494
4/1/2011,47.090774,43.070531,34.8182,43.701444,41.514598
3/31/2011,47.419025,42.755212,34.685978,43.790069,41.141412
3/30/2011,47.81825,42.627383,34.703608,43.878697,41.323455
3/29/2011,47.401281,42.610338,34.589019,43.862583,40.486061
3/28/2011,46.709292,42.610338,34.245241,44.370178,39.930834
3/25/2011,47.152875,42.959743,33.813321,44.660232,39.82161
3/24/2011,47.259334,42.908609,33.689915,44.595774,39.86712
3/23/2011,46.744777,41.860395,33.213919,43.790069,38.911402
3/22/2011,46.824622,40.922969,33.134586,44.096238,38.902301
3/21/2011,47.099644,40.820705,33.469547,43.822298,39.311892
3/18/2011,46.966568,40.812182,33.064067,43.258304,38.774869
3/17/2011,47.516613,40.863315,32.667406,43.338876,38.474502
3/16/2011,46.744777,40.369034,32.323629,42.500942,38.101317
3/15/2011,47.019799,41.272374,32.887775,43.24219,38.947811
3/14/2011,47.481126,41.937094,33.346141,43.669215,39.284587
3/11/2011,47.489996,41.851875,33.56651,44.17681,39.675977
3/10/2011,45.990687,41.945618,34.051319,44.039839,39.858019
3/9/2011,46.558472,42.695558,35.082642,44.402407,40.495165
3/8/2011,46.59396,42.439896,34.941606,44.700517,39.894428
3/7/2011,45.901972,42.022317,34.36865,45.272567,39.648672
3/4/2011,46.416526,42.883044,34.606645,45.973532,40.458756
3/3/2011,46.460884,43.215404,34.83583,46.062157,40.768227
3/2/2011,45.591461,43.309148,33.96317,46.287757,39.534896
3/1/2011,46.052788,42.550684,34.747681,45.965474,38.527463
2/28/2011,45.538234,42.695558,35.188417,45.337025,38.645452
2/25/2011,46.363295,43.002353,35.153161,44.515205,38.590995
2/24/2011,45.20111,42.712602,34.8182,44.192922,38.799741
2/23/2011,45.307569,43.096096,34.641905,44.238849,38.944957
2/22/2011,46.026174,43.556288,35.444045,43.991619,38.990336
2/18/2011,46.345555,44.221009,36.378409,44.277481,38.881425
2/17/2011,46.496371,44.459625,35.496935,44.107509,38.654526
2/16/2011,46.975442,44.135789,35.435232,43.450804,38.572842
2/15/2011,47.765019,44.05909,34.906346,43.157216,38.146271
2/14/2011,47.782763,43.965347,34.809387,43.172669,38.536538
2/11/2011,47.676304,43.496634,34.985679,43.219023,38.463932
2/10/2011,48.1465,43.973868,34.606645,43.07223,38.509311
2/9/2011,48.288447,43.739513,34.950423,43.419899,38.182576
2/8/2011,48.7409,44.146865,35.091458,43.311736,38.091817
2/7/2011,48.687672,46.658874,34.85346,43.736663,37.946602
2/4/2011,48.971565,45.912059,34.589019,43.589868,38.563768
2/3/2011,49.193357,46.260006,34.086576,43.860279,39.062945
2/2/2011,49.353047,46.998336,33.769248,43.728936,38.073665
2/1/2011,49.424018,47.337795,33.99843,43.752116,38.182576
1/31/2011,48.865106,46.37882,33.778061,43.157216,37.256827
1/28/2011,49.05141,46.506116,33.540063,43.20357,37.147916
1/27/2011,50.107137,47.363256,33.487177,43.481705,38.382248
1/26/2011,50.107137,47.770609,33.390214,44.764215,36.530751
1/25/2011,50.71041,46.310927,33.619396,44.656052,36.86656
1/24/2011,50.825742,44.698487,33.125773,44.424274,36.13141
1/21/2011,50.541849,44.859733,33.94554,43.589868,36.675966
1/20/2011,50.843486,45.530169,33.575323,43.458528,36.585208
1/19/2011,50.55072,45.742332,32.958291,44.092057,36.812107
1/18/2011,50.825742,46.132711,33.240362,44.401097,37.102537
1/14/2011,50.12488,46.047843,32.790812,43.898908,37.002701
1/13/2011,49.96519,46.310927,32.852515,44.061152,35.940812
1/12/2011,50.435387,46.200601,32.350075,44.571066,35.269192
1/11/2011,49.849858,45.623518,32.19141,44.037975,35.468865
1/10/2011,50.071649,46.0139,32.17378,43.883456,34.897078
1/7/2011,50.55072,45.83568,32.094447,44.076605,34.897078
1/6/2011,50.169238,45.351949,32.182593,44.841476,34.824469
1/5/2011,50.328928,44.223244,32.164967,44.60197,34.116545
1/4/2011,50.346672,44.571191,32.504333,45.119611,34.007634
1/3/2011,49.282072,44.664543,32.775933,45.768592,33.699051
12/31/2010,48.705416,44.240218,32.495573,45.544538,32.773303
12/30/2010,49.264328,44.045028,32.583184,45.536811,32.619009
12/29/2010,49.565965,44.163839,32.644513,45.699058,32.591783
12/28/2010,49.64581,43.934702,32.47805,45.675878,32.419341
12/27/2010,50.071649,44.002593,32.33787,45.281856,32.255973
12/23/2010,50.311184,44.71546,32.381675,45.4441,32.46472
12/22/2010,50.524106,43.450971,32.250258,45.714508,32.528251
12/21/2010,50.914458,43.366104,32.346629,45.505909,32.065379
12/20/2010,51.145123,43.272755,32.959919,45.405471,31.929238
12/17/2010,50.941071,44.070487,32.767174,45.382294,31.811249
12/16/2010,50.240213,44.469354,31.698297,45.475005,32.319504
12/15/2010,49.388531,44.392975,31.531834,45.575443,32.174289
12/14/2010,50.355542,44.851245,31.663251,43.13404,33.127265
12/13/2010,48.004554,45.334976,31.636968,42.585494,33.490304
12/10/2010,47.809376,45.657464,31.488025,42.284182,33.281554
12/9/2010,47.374667,44.664543,30.848452,42.361443,33.263405
12/8/2010,47.268205,41.813073,30.410388,42.214648,33.435847
12/7/2010,47.135132,41.371774,29.972324,42.160567,33.372316
12/6/2010,47.374667,41.677289,29.73577,42.106485,33.844266
12/3/2010,47.66743,41.821558,29.972324,42.299634,34.325291
12/2/2010,47.765019,42.237399,29.665681,42.191471,34.420588
12/1/2010,47.481126,42.424103,29.709487,41.805173,34.076834
11/30/2010,46.744777,42.466535,29.376557,41.264356,33.036529
11/29/2010,47.303692,43.179403,29.700727,42.168294,33.099852
11/26/2010,47.516613,43.018157,29.648158,42.392345,32.457576
11/24/2010,47.756149,42.746589,29.946042,42.554592,32.72896
11/23/2010,47.552097,42.381668,29.946042,42.51596,32.611359
11/22/2010,48.56347,42.602319,30.401628,43.721211,32.982251
11/19/2010,48.794131,42.924808,30.314014,43.75984,32.566129
11/18/2010,48.918334,42.882373,30.314014,43.875731,32.231422
11/17/2010,47.791633,43.119997,30.033653,43.025874,31.960039
11/16/2010,47.933579,42.72113,29.937279,43.064506,31.670559
11/15/2010,48.359418,43.238808,30.366583,43.535787,32.086684
11/12/2010,48.323934,43.069077,30.3403,42.987244,33.172219
